	f4	f3	f2	f1	C	Intensity
53	8.272	46.945	112.54	46.945	9999.99	3359168000.0
54	8.272	46.945	112.54	47.7	9999.99	1555251000.0
55	8.272	46.945	113.29	46.945	9999.99	2202440200.0
56	8.272	46.945	113.29	47.7	9999.99	1186043100.0
57	8.272	47.34	108.79	46.945	9999.99	1208910000.0
58	8.272	47.34	108.79	47.7	9999.99	1437030000.0
59	8.272	47.34	109.54	46.945	9999.99	1585926000.0
60	8.272	47.34	109.54	47.7	9999.99	1817940000.0
61	8.272	47.34	110.29	46.945	9999.99	2826082800.0
62	8.272	47.34	110.29	47.7	9999.99	3053116700.0
63	8.272	47.34	111.038	46.945	9999.99	3945181200.0
64	8.272	47.34	111.038	47.7	9999.99	4234343400.0
65	8.272	47.34	111.79	46.945	9999.99	3522386400.0
66	8.272	47.34	111.79	47.7	9999.99	4054344400.0
67	8.272	47.34	112.54	46.945	9999.99	2652097300.0
68	8.272	47.34	112.54	47.7	9999.99	2868097800.0
69	8.272	47.34	113.29	46.945	9999.99	2009127300.0
70	8.272	47.34	113.29	47.7	9999.99	2334411800.0
71	8.272	47.74	108.79	47.7	9999.99	1127106700.0
72	8.272	47.74	109.54	47.7	9999.99	1382332800.0
73	8.272	47.74	110.29	46.945	9999.99	855130100.0
74	8.272	47.74	110.29	47.7	9999.99	2178231000.0
75	8.272	47.74	110.29	48.45	9999.99	1086150100.0
76	8.272	47.74	111.038	46.945	9999.99	1321822500.0
77	8.272	47.74	111.038	47.7	9999.99	3009220900.0
78	8.272	47.74	111.038	48.45	9999.99	1340654600.0
79	8.272	47.74	111.79	46.945	9999.99	1310376400.0
80	8.272	47.74	111.79	47.7	9999.99	3169171500.0
81	8.272	47.74	111.79	48.45	9999.99	1286348200.0
82	8.272	47.74	112.54	46.945	9999.99	1170166500.0
83	8.272	47.74	112.54	47.7	9999.99	2629801000.0
84	8.272	47.74	112.54	48.45	9999.99	1128549100.0
85	8.272	47.74	113.29	46.945	9999.99	1020437060.0
86	8.272	47.74	113.29	47.7	9999.99	2261557800.0
87	8.272	47.74	113.29	48.45	9999.99	1126179300.0
88	8.272	48.15	109.54	48.45	9999.99	819587140.0
89	8.272	48.15	110.29	47.7	9999.99	953871800.0
90	8.272	48.15	110.29	48.45	9999.99	1133854300.0
91	8.272	48.15	111.038	47.7	9999.99	1412353500.0
92	8.272	48.15	111.038	48.45	9999.99	1518406300.0
93	8.272	48.15	111.79	47.7	9999.99	1440871700.0
94	8.272	48.15	111.79	48.45	9999.99	1520460000.0
95	8.272	48.15	112.54	47.7	9999.99	1381701900.0
96	8.272	48.15	112.54	48.45	9999.99	1432604000.0
97	8.272	48.15	113.29	47.7	9999.99	1193166300.0
98	8.272	48.15	113.29	48.45	9999.99	1270694700.0
99	8.67	46.55	110.29	46.945	9999.99	1026463800.0
100	8.67	46.55	111.038	46.2	9999.99	814194560.0
101	8.67	46.55	111.038	46.945	9999.99	1492400600.0
102	8.67	46.55	111.79	46.2	9999.99	886668200.0
103	8.67	46.55	111.79	46.945	9999.99	1639957100.0
104	8.67	46.55	112.54	46.2	9999.99	802267970.0
105	8.67	46.55	112.54	46.945	9999.99	1415987200.0
106	8.67	46.55	113.29	46.2	9999.99	878494400.0
107	8.67	46.55	113.29	46.945	9999.99	1092287500.0
108	8.67	46.945	109.54	46.945	9999.99	1175986400.0
109	8.67	46.945	109.54	47.7	9999.99	1125012500.0
110	8.67	46.945	110.29	46.945	9999.99	1606060200.0
111	8.67	46.945	110.29	47.7	9999.99	1366045300.0
112	8.67	46.945	111.038	46.945	9999.99	2409684000.0
113	8.67	46.945	111.038	47.7	9999.99	1816324400.0
114	8.67	46.945	111.79	46.945	9999.99	2654609000.0
115	8.67	46.945	111.79	47.7	9999.99	1790816000.0
116	8.67	46.945	112.54	46.945	9999.99	2342009300.0
117	8.67	46.945	112.54	47.7	9999.99	1586365600.0
118	8.67	46.945	113.29	46.945	9999.99	1776244000.0
119	8.67	46.945	113.29	47.7	9999.99	1189920000.0
120	8.67	47.34	108.79	47.7	9999.99	1126343300.0
121	8.67	47.34	109.54	46.945	9999.99	914739300.0
122	8.67	47.34	109.54	47.7	9999.99	1605066200.0
123	8.67	47.34	110.29	46.945	9999.99	1188384900.0
124	8.67	47.34	110.29	47.7	9999.99	1879556500.0
125	8.67	47.34	111.038	46.945	9999.99	1753776400.0
126	8.67	47.34	111.038	47.7	9999.99	2722361000.0
127	8.67	47.34	111.79	46.945	9999.99	1946899200.0
128	8.67	47.34	111.79	47.7	9999.99	2918459400.0
129	8.67	47.34	112.54	46.945	9999.99	1910066000.0
130	8.67	47.34	112.54	47.7	9999.99	2737795000.0
131	8.67	47.34	113.29	46.945	9999.99	1706680800.0
132	8.67	47.34	113.29	47.7	9999.99	2435337500.0
133	8.67	47.74	108.79	47.7	9999.99	1175443600.0
134	8.67	47.74	109.54	47.7	9999.99	1359480700.0
135	8.67	47.74	110.29	47.7	9999.99	1668552800.0
136	8.67	47.74	110.29	48.45	9999.99	1025263700.0
137	8.67	47.74	111.038	47.7	9999.99	2252545300.0
138	8.67	47.74	111.038	48.45	9999.99	1213025500.0
139	8.67	47.74	111.79	46.945	9999.99	812824000.0
140	8.67	47.74	111.79	47.7	9999.99	2665463300.0
141	8.67	47.74	111.79	48.45	9999.99	1207686100.0
142	8.67	47.74	112.54	46.945	9999.99	862624960.0
143	8.67	47.74	112.54	47.7	9999.99	2555856000.0
144	8.67	47.74	112.54	48.45	9999.99	1201793000.0
145	8.67	47.74	113.29	46.945	9999.99	962358600.0
146	8.67	47.74	113.29	47.7	9999.99	2553760300.0
147	8.67	47.74	113.29	48.45	9999.99	1240246300.0
148	8.67	48.15	110.29	47.7	9999.99	918371400.0
149	8.67	48.15	110.29	48.45	9999.99	1137733400.0
150	8.67	48.15	111.038	47.7	9999.99	1053408640.0
151	8.67	48.15	111.038	48.45	9999.99	1260458500.0
152	8.67	48.15	111.79	47.7	9999.99	1302715000.0
153	8.67	48.15	111.79	48.45	9999.99	1305712600.0
154	8.67	48.15	112.54	47.7	9999.99	1302632800.0
155	8.67	48.15	112.54	48.45	9999.99	1482067300.0
156	8.67	48.15	113.29	47.7	9999.99	1359555700.0
157	8.67	48.15	113.29	48.45	9999.99	1357254900.0
158	9.07	46.945	111.038	46.945	9999.99	835900300.0
159	9.07	46.945	111.79	46.945	9999.99	850117700.0
160	9.07	46.945	112.54	46.945	9999.99	890370500.0
161	9.07	46.945	113.29	46.945	9999.99	1005839900.0
162	9.07	47.34	111.038	47.7	9999.99	891119400.0
163	9.07	47.34	111.79	47.7	9999.99	1043093200.0
164	9.07	47.34	112.54	46.945	9999.99	837697200.0
165	9.07	47.34	112.54	47.7	9999.99	1154228400.0
166	9.07	47.34	113.29	46.945	9999.99	1066921800.0
167	9.07	47.34	113.29	47.7	9999.99	1356370700.0
168	9.07	47.74	111.79	47.7	9999.99	816361800.0
169	9.07	47.74	112.54	47.7	9999.99	921053500.0
170	9.07	47.74	113.29	47.7	9999.99	1141139700.0
